	rtt	tmp	targetedvscwnd	diff	average	output
3263	0.0483535	0.455096	0.452984	669	0.0484152	1
3264	0.0483535	0.455096	0.452984	669	0.0483535	1
3265	0.0262369	0.838723	0.454545	600	0.0409813	1
3266	0.0262369	0.838723	0.454545	600	0.0336091	1
3267	0.0225323	0.976618	0.838393	181	0.025002	0
3268	0.0225323	0.976618	0.838393	181	0.0237672	0
3269	0.0225323	0.976618	0.838393	181	0.0225323	0
3270	0.0230271	0.955634	0.976522	27	0.0226972	0
3271	0.0230271	0.955634	0.976522	27	0.0228622	0
3272	0.0230273	0.955627	0.955462	53	0.0230271	0
3273	0.0230273	0.955627	0.955462	53	0.0230272	0
3274	0.0230273	0.955627	0.955462	53	0.0230273	0
3275	0.0230391	0.955136	0.955285	55	0.0230312	0
3276	0.0230391	0.955136	0.955285	55	0.0230351	0
3277	0.0230391	0.955136	0.955285	55	0.0230391	0
3278	0.0241313	0.911907	0.955118	57	0.0234031	0
3279	0.0241313	0.911907	0.955118	57	0.0237672	0
3280	0.0241313	0.911907	0.955118	57	0.0241313	0
3281	0.0241313	0.911907	0.955118	57	0.0241313	0
3282	0.034067	0.645946	0.911197	115	0.0274432	1
3283	0.034067	0.645946	0.911197	115	0.0307551	1
3284	0.034067	0.645946	0.911197	115	0.034067	1
3285	0.034067	0.645946	0.911197	115	0.034067	1
3286	0.034067	0.645946	0.911197	115	0.034067	1
3287	0.034067	0.645946	0.64556	459	0.034067	1
3288	0.034067	0.645946	0.64556	459	0.034067	1
3289	0.034067	0.645946	0.64556	459	0.034067	1
3290	0.034067	0.645946	0.64556	459	0.034067	1
3291	0.034067	0.645946	0.64556	459	0.034067	1
3292	0.0410332	0.536285	0.64556	459	0.0363891	1
3293	0.0410332	0.536285	0.64556	459	0.0387111	1
3294	0.0410332	0.536285	0.64556	459	0.0410332	1
3295	0.0410332	0.536285	0.64556	459	0.0410332	1
3296	0.037741	0.583065	0.535907	601	0.0399358	1
3297	0.037741	0.583065	0.535907	601	0.0388384	1
3298	0.037741	0.583065	0.535907	601	0.037741	1
3299	0.0347662	0.632956	0.583012	540	0.0367494	1
3300	0.0347662	0.632956	0.583012	540	0.0357578	1
3301	0.0347662	0.632956	0.583012	540	0.0347662	1
3302	0.0347662	0.632956	0.583012	540	0.0347662	1
3303	0.035001	0.628709	0.632432	476	0.0348445	1
3304	0.035001	0.628709	0.632432	476	0.0349227	1
3305	0.035001	0.628709	0.632432	476	0.035001	1
3306	0.0350003	0.628723	0.628571	481	0.0350008	1
3307	0.0350003	0.628723	0.628571	481	0.0350005	1
3308	0.0350003	0.628723	0.628571	481	0.0350003	1
3309	0.0350003	0.628723	0.628571	481	0.0350003	1
3310	0.0349197	0.630173	0.628571	481	0.0349734	1
3311	0.0349197	0.630173	0.628571	481	0.0349466	1
3312	0.0349197	0.630173	0.628571	481	0.0349197	1
3313	0.0349197	0.630173	0.628571	481	0.0349197	1
3314	0.0350314	0.628164	0.630116	479	0.034957	1
3315	0.0350314	0.628164	0.630116	479	0.0349942	1
3316	0.0350314	0.628164	0.630116	479	0.0350314	1
3317	0.0350314	0.628164	0.630116	479	0.0350314	1
3318	0.0350314	0.628164	0.630116	479	0.0350314	1
3319	0.0350314	0.628164	0.630116	479	0.0350314	1
3320	0.0350314	0.628164	0.630116	479	0.0350314	1
3321	0.0350314	0.628164	0.630116	479	0.0350314	1
3322	0.040562	0.542515	0.627799	482	0.0368749	1
3323	0.040562	0.542515	0.627799	482	0.0387184	1
3324	0.040562	0.542515	0.627799	482	0.040562	1
3325	0.040562	0.542515	0.627799	482	0.040562	1
3326	0.040562	0.542515	0.627799	482	0.040562	1
3327	0.0552203	0.398503	0.542085	593	0.0454481	1
3328	0.0552203	0.398503	0.542085	593	0.0503342	1
3329	0.0552203	0.398503	0.542085	593	0.0552203	1
3330	0.0552203	0.398503	0.542085	593	0.0552203	1
3331	0.0552203	0.398503	0.542085	593	0.0552203	1
3332	0.0513324	0.428686	0.398456	779	0.0539243	1
3333	0.0513324	0.428686	0.398456	779	0.0526284	1
3334	0.0513324	0.428686	0.398456	779	0.0513324	1
3335	0.0513324	0.428686	0.398456	779	0.0513324	1
3336	0.0513324	0.428686	0.398456	779	0.0513324	1
3337	0.0513324	0.428686	0.398456	779	0.0513324	1
3338	0.0513324	0.428686	0.428571	740	0.0513324	1
3339	0.0513324	0.428686	0.428571	740	0.0513324	1
3340	0.0513324	0.428686	0.428571	740	0.0513324	1
3341	0.0513324	0.428686	0.428571	740	0.0513324	1
3342	0.0513324	0.428686	0.428571	740	0.0513324	1
3343	0.0513324	0.428686	0.428571	740	0.0513324	1
3344	0.0513324	0.428686	0.428571	740	0.0513324	1
3345	0.0513324	0.428686	0.428571	740	0.0513324	1
3346	0.0513324	0.428686	0.428571	740	0.0513324	1
3347	0.0513324	0.428686	0.428571	740	0.0513324	1
3348	0.0513324	0.428686	0.428571	740	0.0513324	1
3349	0.0513324	0.428686	0.428571	740	0.0513324	1
3350	0.0513324	0.428686	0.428571	740	0.0513324	1
3351	0.0513324	0.428686	0.428571	740	0.0513324	1
3352	0.0513324	0.428686	0.428571	740	0.0513324	1
3353	0.0513324	0.428686	0.428571	740	0.0513324	1
3354	0.0513324	0.428686	0.428571	740	0.0513324	1
3355	0.0513324	0.428686	0.428571	740	0.0513324	1
3356	0.0513324	0.428686	0.428571	740	0.0513324	1
3357	0.0513324	0.428686	0.428571	740	0.0513324	1
3358	0.0513324	0.428686	0.428571	740	0.0513324	1
3359	0.0513324	0.428686	0.428571	740	0.0513324	1
3360	0.0513324	0.428686	0.428571	740	0.0513324	1
3361	0.0535599	0.410857	0.428571	740	0.0520749	1
3362	0.0535599	0.410857	0.428571	740	0.0528174	1
3363	0.0535599	0.410857	0.428571	740	0.0535599	1
3364	0.0535599	0.410857	0.428571	740	0.0535599	1
3365	0.0535599	0.410857	0.428571	740	0.0535599	1
3366	0.0535599	0.410857	0.428571	740	0.0535599	1
3367	0.0569469	0.386421	0.410811	763	0.0546889	1
3368	0.0569469	0.386421	0.410811	763	0.0558179	1
3369	0.0569469	0.386421	0.410811	763	0.0569469	1
3370	0.0569469	0.386421	0.410811	763	0.0569469	1
3371	0.0569469	0.386421	0.410811	763	0.0569469	1
3372	0.0512411	0.42945	0.3861	795	0.0550449	1
3373	0.0512411	0.42945	0.3861	795	0.053143	1
3374	0.0512411	0.42945	0.3861	795	0.0512411	1
3375	0.0512411	0.42945	0.3861	795	0.0512411	1
3376	0.0370907	0.593288	0.429344	739	0.0465243	1
3377	0.0370907	0.593288	0.429344	739	0.0418075	1
3378	0.0370907	0.593288	0.429344	739	0.0370907	1
3379	0.0347799	0.632707	0.59305	527	0.0363204	1
3380	0.0347799	0.632707	0.59305	527	0.0355501	1
3381	0.0347799	0.632707	0.59305	527	0.0347799	1
3382	0.0347799	0.632707	0.59305	527	0.0347799	1
3383	0.0345976	0.636041	0.632432	476	0.0347191	1
3384	0.0345976	0.636041	0.632432	476	0.0346583	1
3385	0.0254415	0.864943	0.635521	472	0.0315455	1
3386	0.0254415	0.864943	0.635521	472	0.0284935	1
3387	0.0254415	0.864943	0.635521	472	0.0254415	1
3388	0.0253703	0.86737	0.864639	178	0.0254178	1
3389	0.0253703	0.86737	0.864639	178	0.0253941	1
3390	0.0253705	0.867364	0.866667	178	0.0253704	1
3391	0.0253705	0.867364	0.866667	178	0.0253705	1
3392	0.0253705	0.867364	0.866667	178	0.0253705	1
3393	0.0253705	0.867364	0.866667	178	0.0253705	1
3394	0.0260257	0.845528	0.867159	180	0.0255889	1
3395	0.0260257	0.845528	0.867159	180	0.0258073	1
3396	0.0260257	0.845528	0.867159	180	0.0260257	1
3397	0.0260257	0.845528	0.867159	180	0.0260257	1
3398	0.0260257	0.845528	0.867159	180	0.0260257	1
3399	0.031853	0.690845	0.845091	213	0.0279681	1
3400	0.031853	0.690845	0.845091	213	0.0299106	1
3401	0.031853	0.690845	0.845091	213	0.031853	1
3402	0.031853	0.690845	0.845091	213	0.031853	1
3403	0.031853	0.690845	0.845091	213	0.031853	1
3404	0.031853	0.690845	0.845091	213	0.031853	1
3405	0.0539599	0.407811	0.690182	426	0.039222	1
3406	0.0539599	0.407811	0.690182	426	0.0465909	1
3407	0.0539599	0.407811	0.690182	426	0.0539599	1
3408	0.0539599	0.407811	0.690182	426	0.0539599	1
3409	0.0539599	0.407811	0.690182	426	0.0539599	1
3410	0.0542305	0.405777	0.407273	815	0.0540501	1
3411	0.0542305	0.405777	0.407273	815	0.0541403	1
3412	0.0542305	0.405777	0.407273	815	0.0542305	1
3413	0.0542305	0.405777	0.407273	815	0.0542305	1
3414	0.0542305	0.405777	0.407273	815	0.0542305	1
3415	0.0542305	0.405777	0.407273	815	0.0542305	1
3416	0.0542305	0.405777	0.407273	815	0.0542305	1
3417	0.0542305	0.405777	0.407273	815	0.0542305	1
3418	0.0542305	0.405777	0.407273	815	0.0542305	1
3419	0.0542305	0.405777	0.407273	815	0.0542305	1
3420	0.0543933	0.404562	0.405091	818	0.0542847	1
3421	0.0543933	0.404562	0.405091	818	0.054339	1
3422	0.0543933	0.404562	0.405091	818	0.0543933	1
3423	0.0543933	0.404562	0.405091	818	0.0543933	1
3424	0.0543933	0.404562	0.405091	818	0.0543933	1
3425	0.0543933	0.404562	0.405091	818	0.0543933	1
3426	0.0561651	0.3918	0.404364	819	0.0549839	1
3427	0.0561651	0.3918	0.404364	819	0.0555745	1
3428	0.0561651	0.3918	0.404364	819	0.0561651	1
3429	0.0367542	0.59872	0.391273	837	0.0496948	1
3430	0.0367542	0.59872	0.391273	837	0.0432245	1
3431	0.0367542	0.59872	0.391273	837	0.0367542	1
3432	0.0367542	0.59872	0.391273	837	0.0367542	1
3433	0.0367542	0.59872	0.391273	837	0.0367542	1
3434	0.0370189	0.594439	0.598545	552	0.0368424	1
3435	0.0370189	0.594439	0.598545	552	0.0369306	1
3436	0.0370189	0.594439	0.598545	552	0.0370189	1
3437	0.0370189	0.594439	0.598545	552	0.0370189	1
3438	0.0370189	0.594439	0.598545	552	0.0370189	1
3439	0.041083	0.535635	0.594182	558	0.0383736	1
3440	0.041083	0.535635	0.594182	558	0.0397283	1
3441	0.041083	0.535635	0.594182	558	0.041083	1
3442	0.041083	0.535635	0.594182	558	0.041083	1
3443	0.041083	0.535635	0.594182	558	0.041083	1
3444	0.0462543	0.475749	0.535273	639	0.0428068	1
3445	0.0462543	0.475749	0.535273	639	0.0445305	1
3446	0.0270357	0.81394	0.475636	721	0.0398481	1
3447	0.0270357	0.81394	0.475636	721	0.0334419	1
3448	0.0270357	0.81394	0.475636	721	0.0270357	1
3449	0.0270703	0.812901	0.81362	260	0.0270473	1
3450	0.0270703	0.812901	0.81362	260	0.0270588	1
3451	0.0270703	0.812901	0.81362	260	0.0270703	1
3452	0.0270703	0.812901	0.812721	265	0.0270703	1
3453	0.0270703	0.812901	0.812721	265	0.0270703	1
3454	0.0270703	0.812901	0.812721	265	0.0270703	1
3455	0.0270703	0.812901	0.812721	265	0.0270703	1
3456	0.0270703	0.812901	0.812721	265	0.0270703	1
3457	0.0278898	0.789014	0.812544	269	0.0273435	1
3458	0.0278898	0.789014	0.812544	269	0.0276167	1
3459	0.0278898	0.789014	0.812544	269	0.0278898	1
3460	0.0278898	0.789014	0.812544	269	0.0278898	1
3461	0.0278898	0.789014	0.812544	269	0.0278898	1
3462	0.0464271	0.473979	0.789003	307	0.0340689	1
3463	0.0464271	0.473979	0.789003	307	0.040248	1
3464	0.0464271	0.473979	0.789003	307	0.0464271	1
3465	0.0464271	0.473979	0.789003	307	0.0464271	1
3466	0.0411159	0.535205	0.47354	766	0.0446567	1
3467	0.0411159	0.535205	0.47354	766	0.0428863	1
3468	0.0411159	0.535205	0.47354	766	0.0411159	1
3469	0.0411159	0.535205	0.47354	766	0.0411159	1
3470	0.0390818	0.563062	0.534708	677	0.0404379	1
3471	0.0390818	0.563062	0.534708	677	0.0397598	1
3472	0.0390818	0.563062	0.534708	677	0.0390818	1
3473	0.0390818	0.563062	0.534708	677	0.0390818	1
3474	0.0390818	0.563062	0.534708	677	0.0390818	1
3475	0.0391662	0.561849	0.562887	636	0.0391099	1
3476	0.0391662	0.561849	0.562887	636	0.0391381	1
3477	0.0391662	0.561849	0.562887	636	0.0391662	1
3478	0.0391662	0.561849	0.562887	636	0.0391662	1
3479	0.0391662	0.561849	0.562887	636	0.0391662	1
3480	0.0391662	0.561849	0.562887	636	0.0391662	1
3481	0.0466296	0.471921	0.561512	638	0.041654	1
3482	0.0466296	0.471921	0.561512	638	0.0441418	1
3483	0.0466296	0.471921	0.561512	638	0.0466296	1
3484	0.0466296	0.471921	0.561512	638	0.0466296	1
3485	0.0466296	0.471921	0.561512	638	0.0466296	1
3486	0.0466296	0.471921	0.561512	638	0.0466296	1
3487	0.0466296	0.471921	0.561512	638	0.0466296	1
3488	0.0466296	0.471921	0.561512	638	0.0466296	1
3489	0.0575897	0.382107	0.471478	769	0.050283	1
3490	0.0575897	0.382107	0.471478	769	0.0539364	1
3491	0.0575897	0.382107	0.471478	769	0.0575897	1
3492	0.0575897	0.382107	0.471478	769	0.0575897	1
3493	0.0575897	0.382107	0.471478	769	0.0575897	1
3494	0.0575897	0.382107	0.471478	769	0.0575897	1
3495	0.0575897	0.382107	0.471478	769	0.0575897	1
3496	0.0575897	0.382107	0.471478	769	0.0575897	1
3497	0.0575897	0.382107	0.471478	769	0.0575897	1
3498	0.0575897	0.382107	0.471478	769	0.0575897	1
3499	0.0575897	0.382107	0.471478	769	0.0575897	1
3500	0.0575897	0.382107	0.471478	769	0.0575897	1
3501	0.0575897	0.382107	0.471478	769	0.0575897	1
3502	0.0799365	0.275287	0.381443	900	0.0650387	2
3503	0.0799365	0.275287	0.381443	900	0.0724876	2
3504	0.0799365	0.275287	0.381443	900	0.0799365	2
3505	0.0799365	0.275287	0.381443	900	0.0799365	2
3506	0.0799365	0.275287	0.381443	900	0.0799365	2
3507	0.0799365	0.275287	0.381443	900	0.0799365	2
3508	0.0799365	0.275287	0.381443	900	0.0799365	2
3509	0.0799365	0.275287	0.381443	900	0.0799365	2
3510	0.0799365	0.275287	0.381443	900	0.0799365	2
3511	0.0964602	0.22813	0.274825	1037	0.0854444	2
3512	0.0964602	0.22813	0.274825	1037	0.0909523	2
3513	0.0964602	0.22813	0.274825	1037	0.0964602	2
3514	0.0964602	0.22813	0.274825	1037	0.0964602	2
3515	0.0964602	0.22813	0.274825	1037	0.0964602	2
3516	0.0964602	0.22813	0.274825	1037	0.0964602	2
3517	0.0964602	0.22813	0.274825	1037	0.0964602	2
3518	0.0964602	0.22813	0.274825	1037	0.0964602	2
3519	0.0964602	0.22813	0.274825	1037	0.0964602	2
3520	0.0890377	0.247148	0.227758	1085	0.093986	2
3521	0.0890377	0.247148	0.227758	1085	0.0915119	2
3522	0.0890377	0.247148	0.227758	1085	0.0890377	2
3523	0.0890377	0.247148	0.227758	1085	0.0890377	2
3524	0.0890377	0.247148	0.227758	1085	0.0890377	2
3525	0.0890377	0.247148	0.227758	1085	0.0890377	2
3526	0.0890377	0.247148	0.227758	1085	0.0890377	2
3527	0.0890377	0.247148	0.227758	1085	0.0890377	2
3528	0.0890377	0.247148	0.227758	1085	0.0890377	2
3529	0.088335	0.249114	0.246494	1021	0.0888035	2
3530	0.088335	0.249114	0.246494	1021	0.0885693	2
3531	0.088335	0.249114	0.246494	1021	0.088335	2
3532	0.088335	0.249114	0.246494	1021	0.088335	2
3533	0.088335	0.249114	0.246494	1021	0.088335	2
3534	0.0530963	0.414445	0.248872	999	0.0765888	1
3535	0.0530963	0.414445	0.248872	999	0.0648425	1
3536	0.0530963	0.414445	0.248872	999	0.0530963	1
3537	0.0260705	0.844076	0.414286	779	0.0440877	1
3538	0.0260705	0.844076	0.414286	779	0.0350791	1
3539	0.0260705	0.844076	0.843704	211	0.0260705	1
3540	0.0260705	0.844076	0.843704	211	0.0260705	1
3541	0.0260705	0.844076	0.843704	211	0.0260705	1
3542	0.0260852	0.843599	0.843796	214	0.0260754	1
3543	0.0260852	0.843599	0.843796	214	0.0260803	1
3544	0.0260852	0.843599	0.843796	214	0.0260852	1
3545	0.0260852	0.843599	0.843796	214	0.0260852	1
3546	0.026868	0.819022	0.843165	218	0.0263461	1
3547	0.026868	0.819022	0.843165	218	0.0266071	1
3548	0.026868	0.819022	0.843165	218	0.026868	1
3549	0.0349838	0.629018	0.81844	256	0.0295733	1
3550	0.0349838	0.629018	0.81844	256	0.0322785	1
3551	0.0349838	0.629018	0.81844	256	0.0349838	1
3552	0.0349838	0.629018	0.81844	256	0.0349838	1
3553	0.0349838	0.629018	0.81844	256	0.0349838	1
3554	0.0373692	0.588866	0.628369	524	0.035779	1
3555	0.0373692	0.588866	0.628369	524	0.0365741	1
3556	0.0373692	0.588866	0.628369	524	0.0373692	1
3557	0.0373692	0.588866	0.628369	524	0.0373692	1
3558	0.0373692	0.588866	0.628369	524	0.0373692	1
3559	0.0422212	0.521195	0.588652	580	0.0389866	1
3560	0.0422212	0.521195	0.588652	580	0.0406039	1
3561	0.0422212	0.521195	0.588652	580	0.0422212	1
3562	0.0422212	0.521195	0.588652	580	0.0422212	1
3563	0.0422212	0.521195	0.588652	580	0.0422212	1
3564	0.0422212	0.521195	0.588652	580	0.0422212	1
3565	0.0422212	0.521195	0.588652	580	0.0422212	1
3566	0.0517129	0.425532	0.520567	676	0.0453851	1
3567	0.0517129	0.425532	0.520567	676	0.048549	1
3568	0.0517129	0.425532	0.520567	676	0.0517129	1
3569	0.0517129	0.425532	0.520567	676	0.0517129	1
3570	0.0517129	0.425532	0.520567	676	0.0517129	1
3571	0.0517129	0.425532	0.520567	676	0.0517129	1
3572	0.0517129	0.425532	0.520567	676	0.0517129	1
3573	0.0676313	0.325374	0.424823	811	0.057019	2
3574	0.0676313	0.325374	0.424823	811	0.0623251	2
3575	0.0676313	0.325374	0.424823	811	0.0676313	2
3576	0.0274317	0.80219	0.324823	952	0.0542314	1
3577	0.0274317	0.80219	0.324823	952	0.0408316	1
3578	0.0274317	0.80219	0.324823	952	0.0274317	1
3579	0.0275689	0.798199	0.802098	283	0.0274775	1
3580	0.0275689	0.798199	0.802098	283	0.0275232	1
3581	0.0275689	0.798199	0.802098	283	0.0275689	1
3582	0.0279772	0.786551	0.797931	293	0.027705	1
3583	0.0279772	0.786551	0.797931	293	0.0278411	1
3584	0.0279772	0.786551	0.797931	293	0.0279772	1
3585	0.0281633	0.781352	0.786395	314	0.0280392	1
3586	0.0281633	0.781352	0.786395	314	0.0281013	1
3587	0.0281633	0.781352	0.786395	314	0.0281633	1
3588	0.0281633	0.781352	0.786395	314	0.0281633	1
3589	0.0281633	0.781352	0.786395	314	0.0281633	1
3590	0.0321116	0.685281	0.781208	326	0.0294794	1
3591	0.0321116	0.685281	0.781208	326	0.0307955	1
3592	0.0321116	0.685281	0.781208	326	0.0321116	1
3593	0.0321116	0.685281	0.781208	326	0.0321116	1
3594	0.0421732	0.521787	0.685235	469	0.0354655	1
3595	0.0421732	0.521787	0.685235	469	0.0388194	1
3596	0.0421732	0.521787	0.685235	469	0.0421732	1
3597	0.0421732	0.521787	0.685235	469	0.0421732	1
3598	0.0400639	0.549259	0.521477	713	0.0414701	1
3599	0.0400639	0.549259	0.521477	713	0.040767	1
3600	0.0400639	0.549259	0.521477	713	0.0400639	1
3601	0.0400639	0.549259	0.521477	713	0.0400639	1
3602	0.0400153	0.549926	0.548993	672	0.0400477	1
3603	0.0400153	0.549926	0.548993	672	0.0400315	1
3604	0.0400153	0.549926	0.548993	672	0.0400153	1
3605	0.0400153	0.549926	0.548993	672	0.0400153	1
3606	0.0400153	0.549926	0.548993	672	0.0400153	1
3607	0.0400153	0.549926	0.548993	672	0.0400153	1
3608	0.0400011	0.550121	0.549664	671	0.0400106	1
3609	0.0400011	0.550121	0.549664	671	0.0400058	1
3610	0.0400011	0.550121	0.549664	671	0.0400011	1
3611	0.0400011	0.550121	0.549664	671	0.0400011	1
3612	0.0400011	0.550121	0.549664	671	0.0400011	1
3613	0.0400011	0.550121	0.549664	671	0.0400011	1
3614	0.0485947	0.452837	0.549664	671	0.0428656	1
3615	0.0485947	0.452837	0.549664	671	0.0457301	1
3616	0.0485947	0.452837	0.549664	671	0.0485947	1
3617	0.0485947	0.452837	0.549664	671	0.0485947	1
3618	0.0485947	0.452837	0.549664	671	0.0485947	1
3619	0.0485947	0.452837	0.549664	671	0.0485947	1
3620	0.0589008	0.373602	0.452349	816	0.05203	1
3621	0.0589008	0.373602	0.452349	816	0.0554654	1
3622	0.0589008	0.373602	0.452349	816	0.0589008	1
3623	0.0589008	0.373602	0.452349	816	0.0589008	1
3624	0.0589008	0.373602	0.452349	816	0.0589008	1
3625	0.0503091	0.437406	0.373154	934	0.0560369	1
3626	0.0503091	0.437406	0.373154	934	0.053173	1
3627	0.0503091	0.437406	0.373154	934	0.0503091	1
3628	0.0503091	0.437406	0.373154	934	0.0503091	1
3629	0.0400351	0.549655	0.436913	839	0.0468844	1
3630	0.0400351	0.549655	0.436913	839	0.0434597	1
3631	0.0400351	0.549655	0.436913	839	0.0400351	1
3632	0.0400351	0.549655	0.436913	839	0.0400351	1
3633	0.0400825	0.549004	0.548993	672	0.0400509	1
3634	0.0400825	0.549004	0.548993	672	0.0400667	1
3635	0.0400825	0.549004	0.548993	672	0.0400825	1
3636	0.0400825	0.549004	0.548993	672	0.0400825	1
3637	0.0400825	0.549004	0.548993	672	0.0400825	1
3638	0.0403136	0.545858	0.548993	672	0.0401595	1
3639	0.0403136	0.545858	0.548993	672	0.0402365	1
3640	0.0403136	0.545858	0.548993	672	0.0403136	1
3641	0.0403136	0.545858	0.548993	672	0.0403136	1
3642	0.0403136	0.545858	0.548993	672	0.0403136	1
3643	0.0403136	0.545858	0.548993	672	0.0403136	1
3644	0.0583821	0.376922	0.545638	677	0.0463364	1
3645	0.0583821	0.376922	0.545638	677	0.0523592	1
3646	0.0583821	0.376922	0.545638	677	0.0583821	1
3647	0.0583821	0.376922	0.545638	677	0.0583821	1
3648	0.0583821	0.376922	0.545638	677	0.0583821	1
3649	0.0583821	0.376922	0.545638	677	0.0583821	1
3650	0.0591013	0.372335	0.37651	929	0.0586218	1
3651	0.0591013	0.372335	0.37651	929	0.0588615	1
3652	0.0591013	0.372335	0.37651	929	0.0591013	1
3653	0.0591013	0.372335	0.37651	929	0.0591013	1
3654	0.0591013	0.372335	0.37651	929	0.0591013	1
3655	0.0591013	0.372335	0.37651	929	0.0591013	1
3656	0.0590889	0.372413	0.371812	936	0.0590972	1
3657	0.0590889	0.372413	0.371812	936	0.0590931	1
3658	0.0590889	0.372413	0.371812	936	0.0590889	1
3659	0.0590889	0.372413	0.371812	936	0.0590889	1
3660	0.0590889	0.372413	0.371812	936	0.0590889	1
3661	0.0590889	0.372413	0.371812	936	0.0590889	1
3662	0.0590829	0.37245	0.371812	936	0.0590869	1
3663	0.0590829	0.37245	0.371812	936	0.0590849	1
3664	0.0590829	0.37245	0.371812	936	0.0590829	1
3665	0.0590829	0.37245	0.371812	936	0.0590829	1
3666	0.0590829	0.37245	0.371812	936	0.0590829	1
3667	0.0590829	0.37245	0.371812	936	0.0590829	1
3668	0.0590182	0.372859	0.371812	936	0.0590614	1
3669	0.0590182	0.372859	0.371812	936	0.0590398	1
3670	0.0590182	0.372859	0.371812	936	0.0590182	1
3671	0.0590182	0.372859	0.371812	936	0.0590182	1
3672	0.0590182	0.372859	0.371812	936	0.0590182	1
3673	0.0590182	0.372859	0.371812	936	0.0590182	1
3674	0.0550283	0.399894	0.372483	935	0.0576882	1
3675	0.0550283	0.399894	0.372483	935	0.0563582	1
3676	0.0550283	0.399894	0.372483	935	0.0550283	1
3677	0.0550283	0.399894	0.372483	935	0.0550283	1
3678	0.0400254	0.549787	0.399329	895	0.0500273	1
3679	0.0400254	0.549787	0.399329	895	0.0450264	1
3680	0.0400254	0.549787	0.399329	895	0.0400254	1
3681	0.0400254	0.549787	0.399329	895	0.0400254	1
3682	0.0397957	0.552961	0.549664	671	0.0399488	1
3683	0.0397957	0.552961	0.549664	671	0.0398723	1
3684	0.0397957	0.552961	0.549664	671	0.0397957	1
3685	0.0397957	0.552961	0.549664	671	0.0397957	1
3686	0.0400762	0.54909	0.552349	667	0.0398892	1
3687	0.0400762	0.54909	0.552349	667	0.0399827	1
3688	0.0400762	0.54909	0.552349	667	0.0400762	1
3689	0.0400762	0.54909	0.552349	667	0.0400762	1
3690	0.0400825	0.549004	0.548993	672	0.0400783	1
3691	0.0400825	0.549004	0.548993	672	0.0400804	1
3692	0.0400825	0.549004	0.548993	672	0.0400825	1
3693	0.0400825	0.549004	0.548993	672	0.0400825	1
3694	0.0400825	0.549004	0.548993	672	0.0400825	1
3695	0.0400825	0.549004	0.548993	672	0.0400825	1
3696	0.0400825	0.549004	0.548993	672	0.0400825	1
3697	0.0400825	0.549004	0.548993	672	0.0400825	1
3698	0.0400825	0.549004	0.548993	672	0.0400825	1
3699	0.0400825	0.549004	0.548993	672	0.0400825	1
3700	0.0448609	0.490527	0.548993	672	0.0416753	1
3701	0.0448609	0.490527	0.548993	672	0.0432681	1
3702	0.0448609	0.490527	0.548993	672	0.0448609	1
3703	0.0448609	0.490527	0.548993	672	0.0448609	1
3704	0.0448609	0.490527	0.548993	672	0.0448609	1
3705	0.0448609	0.490527	0.548993	672	0.0448609	1
3706	0.0590829	0.37245	0.489933	760	0.0496016	1
3707	0.0590829	0.37245	0.489933	760	0.0543423	1
3708	0.0590829	0.37245	0.489933	760	0.0590829	1
3709	0.0590829	0.37245	0.489933	760	0.0590829	1
3710	0.0590829	0.37245	0.489933	760	0.0590829	1
3711	0.0590829	0.37245	0.489933	760	0.0590829	1
3712	0.0590889	0.372413	0.371812	936	0.0590849	1
3713	0.0590889	0.372413	0.371812	936	0.0590869	1
3714	0.0590889	0.372413	0.371812	936	0.0590889	1
3715	0.0590889	0.372413	0.371812	936	0.0590889	1
3716	0.0590889	0.372413	0.371812	936	0.0590889	1
3717	0.0590889	0.372413	0.371812	936	0.0590889	1
3718	0.0590829	0.37245	0.371812	936	0.0590869	1
3719	0.0590829	0.37245	0.371812	936	0.0590849	1
3720	0.0590829	0.37245	0.371812	936	0.0590829	1
3721	0.0590829	0.37245	0.371812	936	0.0590829	1
3722	0.0590829	0.37245	0.371812	936	0.0590829	1
3723	0.0590829	0.37245	0.371812	936	0.0590829	1
3724	0.0575525	0.382355	0.371812	936	0.0585728	1
3725	0.0575525	0.382355	0.371812	936	0.0580626	1
3726	0.0575525	0.382355	0.371812	936	0.0575525	1
3727	0.0575525	0.382355	0.371812	936	0.0575525	1
3728	0.0313461	0.702016	0.381879	921	0.048817	1
3729	0.0313461	0.702016	0.381879	921	0.0400816	1
3730	0.0313461	0.702016	0.381879	921	0.0313461	1
3731	0.0313461	0.702016	0.381879	921	0.0313461	1
3732	0.0329247	0.668358	0.701987	450	0.0318723	1
3733	0.0329247	0.668358	0.701987	450	0.0323985	1
3734	0.0329247	0.668358	0.701987	450	0.0329247	1
3735	0.0329247	0.668358	0.701987	450	0.0329247	1
3736	0.0329247	0.668358	0.701987	450	0.0329247	1
3737	0.0329247	0.668358	0.701987	450	0.0329247	1
3738	0.0329247	0.668358	0.701987	450	0.0329247	1
3739	0.0329247	0.668358	0.701987	450	0.0329247	1
3740	0.0419695	0.52432	0.668212	501	0.0359396	1
3741	0.0419695	0.52432	0.668212	501	0.0389546	1
3742	0.0419695	0.52432	0.668212	501	0.0419695	1
3743	0.0419695	0.52432	0.668212	501	0.0419695	1
3744	0.0419695	0.52432	0.668212	501	0.0419695	1
3745	0.0419695	0.52432	0.668212	501	0.0419695	1
